id,title,context,question,answers
5a7b2ba921c2de001afe9d81,Economy_of_Greece,"The evolution of the Greek economy during the 19th century (a period that transformed a large part of the world because of the Industrial Revolution) has been little researched. Recent research from 2006 examines the gradual development of industry and further development of shipping in a predominantly agricultural economy, calculating an average rate of per capita GDP growth between 1833 and 1911 that was only slightly lower than that of the other Western European nations. Industrial activity, (including heavy industry like shipbuilding) was evident, mainly in Ermoupolis and Piraeus. Nonetheless, Greece faced economic hardships and defaulted on its external loans in 1826, 1843, 1860 and 1894.",What does recent research from 2006 avoid?,"{'text': [], 'answer_start': []}"
5acf744a77cf76001a684e5b,Somerset,"Somerset is an important supplier of defence equipment and technology. A Royal Ordnance Factory, ROF Bridgwater was built at the start of the Second World War, between the villages of Puriton and Woolavington, to manufacture explosives. The site was decommissioned and closed in July 2008. Templecombe has Thales Underwater Systems, and Taunton presently has the United Kingdom Hydrographic Office and Avimo, which became part of Thales Optics. It has been announced twice, in 2006 and 2007, that manufacturing is to end at Thales Optics' Taunton site, but the trade unions and Taunton Deane District Council are working to reverse or mitigate these decisions. Other high-technology companies include the optics company Gooch and Housego, at Ilminster. There are Ministry of Defence offices in Bath, and Norton Fitzwarren is the home of 40 Commando Royal Marines. The Royal Naval Air Station in Yeovilton, is one of Britain's two active Fleet Air Arm bases and is home to the Royal Navy's Lynx helicopters and the Royal Marines Commando Westland Sea Kings. Around 1,675 service and 2,000 civilian personnel are stationed at Yeovilton and key activities include training of aircrew and engineers and the Royal Navy's Fighter Controllers and surface-based aircraft controllers.",In what year did Avimo become a part of Thales Optics?,"{'text': [], 'answer_start': []}"
5a73b29142eae6001a38997f,Political_party,"In one-party systems, one political party is legally allowed to hold effective power. Although minor parties may sometimes be allowed, they are legally required to accept the leadership of the dominant party. This party may not always be identical to the government, although sometimes positions within the party may in fact be more important than positions within the government. North Korea and China are examples; others can be found in Fascist states, such as Nazi Germany between 1934 and 1945. The one-party system is thus usually equated with dictatorships and tyranny.",What are minor parties usually identical to?,"{'text': [], 'answer_start': []}"
5705fb9e52bb89140068975d,Bird_migration,"Most migrations begin with the birds starting off in a broad front. Often, this front narrows into one or more preferred routes termed flyways. These routes typically follow mountain ranges or coastlines, sometimes rivers, and may take advantage of updrafts and other wind patterns or avoid geographical barriers such as large stretches of open water. The specific routes may be genetically programmed or learned to varying degrees. The routes taken on forward and return migration are often different. A common pattern in North America is clockwise migration, where birds flying North tend to be further West, and flying South tend to shift Eastwards.",What is a common pattern in North America migration?,"{'text': ['clockwise'], 'answer_start': [540]}"
56e7a3f737bdd419002c42b8,Nanjing,"Into the first half of the twentieth century after the establishment of ROC, Nanjing gradually shifted from being a production hub towards being a heavy consumption city, mainly because of the rapid expansion of its wealthy population after Nanjing once again regained the political spotlight of China. A number of huge department stores such as Zhongyang Shangchang sprouted up, attracting merchants from all over China to sell their products in Nanjing. In 1933, the revenue generated by the food and entertainment industry in the city exceeded the sum of the output of the manufacturing and agriculture industry. One third of the city population worked in the service industry, .",How much of the population worked in a service capacity at that time?,"{'text': ['One third of the city population'], 'answer_start': [616]}"
5ad3f442604f3c001a3ff936,Capital_punishment_in_the_United_States,"Executions resumed on January 17, 1977, when Gary Gilmore went before a firing squad in Utah. But the pace was quite slow due to the use of litigation tactics which involved filing repeated writs of habeas corpus, which succeeded for many in delaying their actual execution for many years. Although hundreds of individuals were sentenced to death in the United States during the 1970s and early 1980s, only ten people besides Gilmore (who had waived all of his appeal rights) were actually executed prior to 1984.", By what method was Gary Gilmore let go free?,"{'text': [], 'answer_start': []}"
5728a7ed3acd2414000dfc0d,Mandolin,"At the very end of the 19th century, a new style, with a carved top and back construction inspired by violin family instruments began to supplant the European-style bowl-back instruments in the United States. This new style is credited to mandolins designed and built by Orville Gibson, a Kalamazoo, Michigan luthier who founded the ""Gibson Mandolin-Guitar Manufacturing Co., Limited"" in 1902. Gibson mandolins evolved into two basic styles: the Florentine or F-style, which has a decorative scroll near the neck, two points on the lower body and usually a scroll carved into the headstock; and the A-style, which is pear shaped, has no points and usually has a simpler headstock.",When was a new sytle of carved top and back construction mandolins created?,"{'text': ['end of the 19th century'], 'answer_start': [12]}"
5730077fb2c2fd1400568758,Roman_Republic,"Shortly before 312 BCE, the Plebeian Council enacted the Plebiscitum Ovinium. During the early republic, only consuls could appoint new senators. This initiative, however, transferred this power to the censors. It also required the censor to appoint any newly elected magistrate to the senate. By this point, plebeians were already holding a significant number of magisterial offices. Thus, the number of plebeian senators probably increased quickly. However, it remained difficult for a plebeian to enter the senate if he was not from a well-known political family, as a new patrician-like plebeian aristocracy emerged. The old nobility existed through the force of law, because only patricians were allowed to stand for high office. The new nobility existed due to the organization of society. As such, only a revolution could overthrow this new structure.",Who had already held a large amount of magisterial offices?,"{'text': ['plebeians'], 'answer_start': [309]}"
5a7740052d6d7f001a4a9f83,Spanish_language_in_the_United_States,"The state (like its southwestern neighbors) has had close linguistic and cultural ties with Mexico. The state outside the Gadsden Purchase of 1853 was part of the New Mexico Territory until 1863, when the western half was made into the Arizona Territory. The area of the former Gadsden Purchase contained a majority of Spanish-speakers until the 1940s, although the Tucson area had a higher ratio of anglophones (including Mexican Americans who were fluent in English); the continuous arrival of Mexican settlers increases the number of Spanish-speakers.",What area has a the same ratio or anglophones?,"{'text': [], 'answer_start': []}"
56e7abd937bdd419002c4306,Nanjing,"The city also boasts an efficient network of public transportation, which mainly consists of bus, taxi and metro systems. The bus network, which is currently run by three companies since 2011, provides more than 370 routes covering all parts of the city and suburban areas. Nanjing Metro Line 1, started service on September 3, 2005, with 16 stations and a length of 21.72 km. Line 2 and the 24.5 km-long south extension of Line 1 officially opened to passenger service on May 28, 2010. At present, Nanjing has a metro system with a grand total of 223.6 kilometers (138.9 mi) of route and 121 stations. They are Line 1, Line 2, Line 3, Line 10, Line S1 and Line S8. The city is planning to complete a 17-line Metro and light-rail system by 2030. The expansion of the Metro network will greatly facilitate the intracity transportation and reduce the currently heavy traffic congestion.",How many stations are there in total in the Nanjing metro system?,"{'text': ['121 stations'], 'answer_start': [589]}"
5726ec36708984140094d62c,Crimean_War,"In the spring of 1854 the Russians again advanced, crossing the Danube River into the Turkish province of Dobruja. By April 1854, the Russians had reached the lines of Trajan's Wall where they were finally halted. In the center, the Russian forces crossed the Danube and laid siege to Silistra from 14 April with 60,000 troops, the defenders with 15,000 had supplies for three months.:415 The siege was lifted on 23 June 1854. The English and French forces at this time were unable to take the field for lack of equipment.:415",What river did the Russians cross to get to Dobruja?,"{'text': ['Danube River'], 'answer_start': [64]}"
570a86fe6d058f1900182f4b,Houston,"Houston has mild winters in contrast to most areas of the United States. In January, the normal mean temperature at Intercontinental Airport is 53.1 °F (11.7 °C), while that station has an average of 13 days with a low at or below freezing. Snowfall is rare. Recent snow events in Houston include a storm on December 24, 2004 when one inch (2.5 cm) of snow accumulated in parts of the metro area. Falls of at least one inch on both December 10, 2008 and December 4, 2009 marked the first time measurable snowfall had occurred in two consecutive years in the city's recorded history. The coldest temperature officially recorded in Houston was 5 °F (−15 °C) on January 18, 1940. Houston has historically received an ample amount of rainfall, averaging about 49.8 in (1,260 mm) annually per 1981–2010 normals. Localized flooding often occurs, owing to the extremely flat topography and widespread typical clay-silt prairie soils, which do not drain quickly.",When was the coldest reported temperature in Houston?,"{'text': ['January 18, 1940'], 'answer_start': [659]}"
5a7db7f770df9f001a87508b,Matter,"Different fields of science use the term matter in different, and sometimes incompatible, ways. Some of these ways are based on loose historical meanings, from a time when there was no reason to distinguish mass and matter. As such, there is no single universally agreed scientific meaning of the word ""matter"". Scientifically, the term ""mass"" is well-defined, but ""matter"" is not. Sometimes in the field of physics ""matter"" is simply equated with particles that exhibit rest mass (i.e., that cannot travel at the speed of light), such as quarks and leptons. However, in both physics and chemistry, matter exhibits both wave-like and particle-like properties, the so-called wave–particle duality.",What speed does matter travel at in physics?,"{'text': [], 'answer_start': []}"
5725f1dc271a42140099d356,Buckingham_Palace,"Adjacent to the palace is the Royal Mews, also designed by Nash, where the royal carriages, including the Gold State Coach, are housed. This rococo gilt coach, designed by Sir William Chambers in 1760, has painted panels by G. B. Cipriani. It was first used for the State Opening of Parliament by George III in 1762 and has been used by the monarch for every coronation since George IV. It was last used for the Golden Jubilee of Elizabeth II. Also housed in the mews are the coach horses used at royal ceremonial processions.",When was the Gold State Coach first used?,"{'text': ['1762'], 'answer_start': [311]}"
571a927010f8ca1400305167,Ashkenazi_Jews,"With the onset of the Crusades in 1095, and the expulsions from England (1290), France (1394), and parts of Germany (15th century), Jewish migration pushed eastward into Poland (10th century), Lithuania (10th century), and Russia (12th century). Over this period of several hundred years, some have suggested, Jewish economic activity was focused on trade, business management, and financial services, due to several presumed factors: Christian European prohibitions restricting certain activities by Jews, preventing certain financial activities (such as ""usurious"" loans) between Christians, high rates of literacy, near universal male education, and ability of merchants to rely upon and trust family members living in different regions and countries.",What year marked the onset of the Crusades?,"{'text': ['1095'], 'answer_start': [34]}"
5ad0030877cf76001a686756,Republic_of_the_Congo,"Under the 1963 constitution, Massamba-Débat was elected President for a five-year term. During Massamba-Débat's term in office the regime adopted ""scientific socialism"" as the country's constitutional ideology. In 1965, Congo established relations with the Soviet Union, the People's Republic of China, North Korea and North Vietnam. Massamba-Débat's regime also invited several hundred Cuban army troops into the country to train his party's militia units and these troops helped his government survive a coup in 1966 led by paratroopers loyal to future President Marien Ngouabi. Nevertheless, Massamba-Débat was unable to reconcile various institutional, tribal and ideological factions within the country and his regime ended abruptly with a bloodless coup d'état in September 1968.",What was the country's ideology before Massamba-Débat's term in office?,"{'text': [], 'answer_start': []}"
57341184d058e614000b68db,Montana,"In presidential elections, Montana was long classified as a swing state, though the state has voted for the Republican candidate in all but two elections from 1952 to the present. The state last supported a Democrat for president in 1992, when Bill Clinton won a plurality victory. Overall, since 1889 the state has voted for Democratic governors 60 percent of the time and Democratic presidents 40 percent of the time, with these numbers being 40/60 for Republican candidates. In the 2008 presidential election, Montana was considered a swing state and was ultimately won by Republican John McCain, albeit by a narrow margin of two percent.",What year was the last Democrat for president supported?,"{'text': ['1992'], 'answer_start': [233]}"
56dedffec65bf219000b3da3,Canadian_Armed_Forces,"In 2008 the Government of Canada made efforts, through the Canada First Defence Strategy, to modernize the Canadian Armed Forces, through the purchase of new equipment, improved training and readiness, as well as the establishment of the Canadian Special Operations Regiment. More funds were also put towards recruitment, which had been dwindling throughout the 1980s and '90s, possibly because the Canadian populace had come to perceive the CAF as peacekeepers rather than as soldiers, as shown in a 2008 survey conducted for the Department of National Defence. The poll found that nearly two thirds of Canadians agreed with the country's participation in the invasion of Afghanistan, and that the military should be stronger, but also that the purpose of the forces should be different, such as more focused on responding to natural disasters. Then CDS, Walter Natynczyk, said later that year that while recruiting has become more successful, the CF was facing a problem with its rate of loss of existing members, which increased between 2006 and 2008 from 6% to 9.2% annually.",What was the effort called to upgrade the Canadian Forces?,"{'text': ['the Canada First Defence Strategy'], 'answer_start': [55]}"
572781a5f1498d1400e8fa1e,"Ann_Arbor,_Michigan","Ann Arbor has a council-manager form of government. The City Council has 11 voting members: the mayor and 10 city council members. The mayor and city council members serve two-year terms: the mayor is elected every even-numbered year, while half of the city council members are up for election annually (five in even-numbered and five in odd-numbered years). Two council members are elected from each of the city's five wards. The mayor is elected citywide. The mayor is the presiding officer of the City Council and has the power to appoint all Council committee members as well as board and commission members, with the approval of the City Council. The current mayor of Ann Arbor is Christopher Taylor, a Democrat who was elected as mayor in 2014. Day-to-day city operations are managed by a city administrator chosen by the city council.",How many terms does the mayor of the city serve?,"{'text': ['two-year'], 'answer_start': [172]}"
5726d28b708984140094d26b,Queen_(band),"Queen drew artistic influence from British rock acts of the 1960s and early 1970s, such as the Beatles, the Kinks, Cream, Led Zeppelin, Pink Floyd, the Who, Black Sabbath, Slade, Deep Purple, David Bowie, Genesis and Yes, in addition to American guitarist Jimi Hendrix, with Mercury also inspired by the gospel singer Aretha Franklin. May referred to the Beatles as being ""our bible in the way they used the studio and they painted pictures and this wonderful instinctive use of harmonies."" At their outset in the early 1970s, Queen's music has been characterised as ""Led Zeppelin meets Yes"" due to its combination of ""acoustic/electric guitar extremes and fantasy-inspired multi-part song epics"".",What band named after a floating vehicle influenced Queen?,"{'text': ['Led Zeppelin'], 'answer_start': [122]}"
5726bfe0f1498d1400e8ea2c,Literature,"Drama is literature intended for performance. The form is often combined with music and dance, as in opera and musical theatre. A play is a subset of this form, referring to the written dramatic work of a playwright that is intended for performance in a theatre; it comprises chiefly dialogue between characters, and usually aims at dramatic or theatrical performance rather than at reading. A closet drama, by contrast, refers to a play written to be read rather than to be performed; hence, it is intended that the meaning of such a work can be realized fully on the page. Nearly all drama took verse form until comparatively recently.",What do we call the author of a play?,"{'text': ['a playwright'], 'answer_start': [203]}"
57333f7dd058e614000b57cb,Financial_crisis_of_2007%E2%80%9308,"Critics such as economist Paul Krugman and U.S. Treasury Secretary Timothy Geithner have argued that the regulatory framework did not keep pace with financial innovation, such as the increasing importance of the shadow banking system, derivatives and off-balance sheet financing. A recent OECD study suggest that bank regulation based on the Basel accords encourage unconventional business practices and contributed to or even reinforced the financial crisis. In other cases, laws were changed or enforcement weakened in parts of the financial system. Key examples include:",It has been argued that what did not keep up with financial innovation?,"{'text': ['regulatory framework'], 'answer_start': [105]}"
5ad3d325604f3c001a3ff26f,Tristan_da_Cunha,"The main island is generally mountainous. The only flat area is on the north-west coast, which is the location of the only settlement, Edinburgh of the Seven Seas. The highest point is a volcano called Queen Mary's Peak 2,062 metres (6,765.1 ft), which is covered by snow in winter. The other islands of the group are uninhabited, except for a weather station with a staff of six on Gough Island, which has been operated by South Africa since 1956 (since 1963 at its present location at Transvaal Bay on the south-east coast).","Where is the weather station with a staff of 2,062 currently located?","{'text': [], 'answer_start': []}"
5a8c7cd4fd22b3001a8d8912,Textual_criticism,"Two common considerations have the Latin names lectio brevior (shorter reading) and lectio difficilior (more difficult reading). The first is the general observation that scribes tended to add words, for clarification or out of habit, more often than they removed them. The second, lectio difficilior potior (the harder reading is stronger), recognizes the tendency for harmonization—resolving apparent inconsistencies in the text. Applying this principle leads to taking the more difficult (unharmonized) reading as being more likely to be the original. Such cases also include scribes simplifying and smoothing texts they did not fully understand.",What is the term for when words are deducted for clarification?,"{'text': [], 'answer_start': []}"
572e80e8cb0c0d14000f11fd,Cyprus,"The ratio of Muslims to Christians fluctuated throughout the period of Ottoman domination. In 1777–78, 47,000 Muslims constituted a majority over the island's 37,000 Christians. By 1872, the population of the island had risen to 144,000, comprising 44,000 Muslims and 100,000 Christians. The Muslim population included numerous crypto-Christians, including the Linobambaki, a crypto-Catholic community that arose due to religious persecution of the Catholic community by the Ottoman authorities; this community would assimilate into the Turkish Cypriot community during British rule.",In 1872 the island contained how many Muslims?,"{'text': ['44,000'], 'answer_start': [249]}"
5a593c3c3e1742001a15d03e,Genome,"Genome composition is used to describe the make up of contents of a haploid genome, which should include genome size, proportions of non-repetitive DNA and repetitive DNA in details. By comparing the genome compositions between genomes, scientists can better understand the evolutionary history of a given genome.","By comparing repetitive DNA, what can scientists understand the history of?","{'text': [], 'answer_start': []}"
572833dd2ca10214002da0a4,Annelid,"Traditionally the annelids have been divided into two major groups, the polychaetes and clitellates. In turn the clitellates were divided into oligochaetes, which include earthworms, and hirudinomorphs, whose best-known members are leeches. For many years there was no clear arrangement of the approximately 80 polychaete families into higher-level groups. In 1997 Greg Rouse and Kristian Fauchald attempted a ""first heuristic step in terms of bringing polychaete systematics to an acceptable level of rigour"", based on anatomical structures, and divided polychaetes into:",When did Greg Rouse begin trying to categorize polychaetes?,"{'text': ['1997'], 'answer_start': [360]}"
56cde34662d2951400fa6972,2008_Sichuan_earthquake,"According to Chinese state officials, the quake caused 69,180 known deaths including 68,636 in Sichuan province; 18,498 people are listed as missing, and 374,176 injured, but these figures may further increase as more reports come in.[dated info] This estimate includes 158 earthquake relief workers who were killed in landslides as they tried to repair roads.",How many deaths were reported?,"{'text': ['69,180'], 'answer_start': [55]}"
5727abdfff5b5019007d9236,Switzerland,"The former ten-year moratorium on the construction of new nuclear power plants was the result of a citizens' initiative voted on in 1990 which had passed with 54.5% Yes vs. 45.5% No votes. Plans for a new nuclear plant in the Canton of Bern have been put on hold after the accident at the Fukushima Daiichi power plant in 2011. The Swiss Federal Office of Energy (SFOE) is the office responsible for all questions relating to energy supply and energy use within the Federal Department of Environment, Transport, Energy and Communications (DETEC). The agency is supporting the 2000-watt society initiative to cut the nation's energy use by more than half by the year 2050.",What does SFOE stand for?,"{'text': ['Swiss Federal Office of Energy'], 'answer_start': [332]}"
573051012461fd1900a9cd18,Windows_8,"The interface of Windows 8 has been the subject of mixed reaction. Bright wrote that its system of hot corners and edge swiping ""wasn't very obvious"" due to the lack of instructions provided by the operating system on the functions accessed through the user interface, even by the video tutorial added on the RTM release (which only instructed users to point at corners of the screen or swipe from its sides). Despite this ""stumbling block"", Bright said that Windows 8's interface worked well in some places, but began to feel incoherent when switching between the ""Metro"" and desktop environments, sometimes through inconsistent means. Tom Warren of The Verge wrote that the new interface was ""as stunning as it is surprising"", contributing to an ""incredibly personal"" experience once it is customized by the user, but had a steep learning curve, and was awkward to use with a keyboard and mouse. He noted that while forcing all users to use the new touch-oriented interface was a risky move for Microsoft as a whole, it was necessary in order to push development of apps for the Windows Store. Others, such as Adrian Kingsley-Hughes from ZDNet, considered the interface to be ""clumsy and impractical"" due to its inconsistent design (going as far as considering it ""two operating systems unceremoniously bolted together""), and concluded that ""Windows 8 wasn't born out of a need or demand; it was born out of a desire on Microsoft's part to exert its will on the PC industry and decide to shape it in a direction—touch and tablets -- that allows it to compete against, and remain relevant in the face of Apple's iPad.""",Who said the Windows 8 interface was clumsy and impractical?,"{'text': ['Adrian Kingsley-Hughes'], 'answer_start': [1112]}"
56f8fb439b226e1400dd1229,Near_East,"The term ""Near and Middle East,"" held the stage for a few years before World War I. It proved to be less acceptable to a colonial point of view that saw the entire region as one. In 1916 Captain T.C. Fowle, 40th Pathans (troops of British India), wrote of a trip he had taken from Karachi to Syria just before the war. The book does not contain a single instance of ""Near East."" Instead, the entire region is considered ""the Middle East."" The formerly Near Eastern sections of his trip are now ""Turkish"" and not Ottoman.",Who were the 40th Pathans?,"{'text': ['(troops of British India'], 'answer_start': [220]}"
5ad49bdeba00c4001a268d89,Windows_8,"Several notable features have been removed in Windows 8, beginning with the traditional Start menu. Support for playing DVD-Video was removed from Windows Media Player due to the cost of licensing the necessary decoders (especially for devices which do not include optical disc drives at all) and the prevalence of online streaming services. For the same reasons, Windows Media Center is not included by default on Windows 8, but Windows Media Center and DVD playback support can be purchased in the ""Pro Pack"" (which upgrades the system to Windows 8 Pro) or ""Media Center Pack"" add-on for Windows 8 Pro. As with prior versions, third-party DVD player software can still be used to enable DVD playback.",What does the Mod Pack do?,"{'text': [], 'answer_start': []}"
5728b3194b864d1900164c50,Apollo,"Apollo (Attic, Ionic, and Homeric Greek: Ἀπόλλων, Apollōn (GEN Ἀπόλλωνος); Doric: Ἀπέλλων, Apellōn; Arcadocypriot: Ἀπείλων, Apeilōn; Aeolic: Ἄπλουν, Aploun; Latin: Apollō) is one of the most important and complex of the Olympian deities in classical Greek and Roman religion and Greek and Roman mythology. The ideal of the kouros (a beardless, athletic youth), Apollo has been variously recognized as a god of music, truth and prophecy, healing, the sun and light, plague, poetry, and more. Apollo is the son of Zeus and Leto, and has a twin sister, the chaste huntress Artemis. Apollo is known in Greek-influenced Etruscan mythology as Apulu.","What is the word for a beardless, athletic youth?","{'text': ['kouros'], 'answer_start': [323]}"
56e79c1c00c9c71400d773a2,Nanjing,"Nanjing has a humid subtropical climate (Köppen Cfa) and is under the influence of the East Asian monsoon. The four seasons are distinct, with damp conditions seen throughout the year, very hot and muggy summers, cold, damp winters, and in between, spring and autumn are of reasonable length. Along with Chongqing and Wuhan, Nanjing is traditionally referred to as one of the ""Three Furnacelike Cities"" along the Yangtze River (长江流域三大火炉) for the perennially high temperatures in the summertime. However, the time from mid-June to the end of July is the plum blossom blooming season in which the meiyu (rainy season of East Asia; literally ""plum rain"") occurs, during which the city experiences a period of mild rain as well as dampness. Typhoons are uncommon but possible in the late stages of summer and early part of autumn. The annual mean temperature is around 15.46 °C (59.8 °F), with the monthly 24-hour average temperature ranging from 2.4 °C (36.3 °F) in January to 27.8 °C (82.0 °F) in July. Extremes since 1951 have ranged from −14.0 °C (7 °F) on 6 January 1955 to 40.7 °C (105 °F) on 22 August 1959. On average precipitation falls 115 days out of the year, and the average annual rainfall is 1,062 millimetres (42 in). With monthly percent possible sunshine ranging from 37 percent in March to 52 percent in August, the city receives 1,983 hours of bright sunshine annually.",What monsoon affects Nanjing?,"{'text': ['the East Asian monsoon'], 'answer_start': [83]}"
5acd521e07355d001abf3d2b,"Raleigh,_North_Carolina","Raleigh is home to numerous cultural, educational, and historic sites. The Duke Energy Center for the Performing Arts in Downtown Raleigh features three theater venues and serves as the home for the North Carolina Symphony and the Carolina Ballet. Walnut Creek Amphitheatre is a large music amphitheater located in Southeast Raleigh. Museums in Raleigh include the North Carolina Museum of Art in West Raleigh, as well as the North Carolina Museum of History and North Carolina Museum of Natural Sciences located next to each other near the State Capitol in Downtown Raleigh. Several major universities and colleges call Raleigh home, including North Carolina State University, the largest public university in the state, and Shaw University, the first historically black university in the American South and site of the foundation of the Student Nonviolent Coordinating Committee, an important civil rights organization of the 1960s. One U.S. president, Andrew Johnson, was born in Raleigh.", What university is outside of Raleigh?,"{'text': [], 'answer_start': []}"
56ea9b665a205f1900d6d38c,Political_corruption,"In construction and shelter there are numerous opportunities for diversion and profit through substandard workmanship, kickbacks for contracts and favouritism in the provision of valuable shelter material. Thus while humanitarian aid agencies are usually most concerned about aid being diverted by including too many, recipients themselves are most concerned about exclusion. Access to aid may be limited to those with connections, to those who pay bribes or are forced to give sexual favors. Equally, those able to do so may manipulate statistics to inflate the number of beneficiaries and siphon off additional assistance.",Corrupt people may manipulate what to receive more assistance?,"{'text': ['statistics'], 'answer_start': [537]}"
5a18e8519aa02b0018605f1f,Iranian_languages,"Middle Persian (Pahlavi) was the official language under the Sasanian dynasty in Iran. It was in use from the 3rd century CE until the beginning of the 10th century. The script used for Middle Persian in this era underwent significant maturity. Middle Persian, Parthian and Sogdian were also used as literary languages by the Manichaeans, whose texts also survive in various non-Iranian languages, from Latin to Chinese. Manichaean texts were written in a script closely akin to the Syriac script.",What language was in use in Iran before the third century?,"{'text': [], 'answer_start': []}"
57311a4705b4da19006bcda0,Bird,"Birds live and breed in most terrestrial habitats and on all seven continents, reaching their southern extreme in the snow petrel's breeding colonies up to 440 kilometres (270 mi) inland in Antarctica. The highest bird diversity occurs in tropical regions. It was earlier thought that this high diversity was the result of higher speciation rates in the tropics, however recent studies found higher speciation rates in the high latitudes that were offset by greater extinction rates than in the tropics. Several families of birds have adapted to life both on the world's oceans and in them, with some seabird species coming ashore only to breed and some penguins have been recorded diving up to 300 metres (980 ft).",Birds live on how many continents?,"{'text': ['seven'], 'answer_start': [61]}"
56e4731e8c00841900fbaf94,Architecture,"For Ruskin, the aesthetic was of overriding significance. His work goes on to state that a building is not truly a work of architecture unless it is in some way ""adorned"". For Ruskin, a well-constructed, well-proportioned, functional building needed string courses or rustication, at the very least.",To be true architecture in Ruskin's opinion what should be done to a structure?,"{'text': ['it is in some way ""adorned""'], 'answer_start': [143]}"
5727c17c3acd2414000debc5,"New_Haven,_Connecticut","When John DeStefano, Jr., became mayor of New Haven in 1995, he outlined a plan to transform the city into a major cultural and arts center in the Northeast, which involved investments in programs and projects other than sports franchises. As nearby Bridgeport built new sports facilities, the brutalist New Haven Coliseum rapidly deteriorated. Believing the upkeep on the venue to be a drain of tax dollars, the DeStefano administration closed the Coliseum in 2002; it was demolished in 2007. New Haven's last professional sports team, the New Haven County Cutters, left in 2009. The DeStefano administration did, however, see the construction of the New Haven Athletic Center in 1998, a 94,000-square-foot (8,700 m2) indoor athletic facility with a seating capacity of over 3,000. The NHAC, built adjacent to Hillhouse High School, is used for New Haven public schools athletics, as well as large-scale area and state sporting events; it is the largest high school indoor sports complex in the state.",What 1995 mayor of New Haven sought to reinvent the area into a northeastern hub of art and culture?,"{'text': ['John DeStefano, Jr.'], 'answer_start': [5]}"
5ad1157f645df0001a2d0ced,Uranium,"The discovery and isolation of radium in uranium ore (pitchblende) by Marie Curie sparked the development of uranium mining to extract the radium, which was used to make glow-in-the-dark paints for clock and aircraft dials. This left a prodigious quantity of uranium as a waste product, since it takes three tonnes of uranium to extract one gram of radium. This waste product was diverted to the glazing industry, making uranium glazes very inexpensive and abundant. Besides the pottery glazes, uranium tile glazes accounted for the bulk of the use, including common bathroom and kitchen tiles which can be produced in green, yellow, mauve, black, blue, red and other colors.",Who isolated radium in uranium core?,"{'text': [], 'answer_start': []}"
5a79e60217ab25001a8a018c,Law_of_the_United_States,"Under the doctrine of Erie Railroad Co. v. Tompkins (1938), there is no general federal common law. Although federal courts can create federal common law in the form of case law, such law must be linked one way or another to the interpretation of a particular federal constitutional provision, statute, or regulation (which in turn was enacted as part of the Constitution or after). Federal courts lack the plenary power possessed by state courts to simply make up law, which the latter are able to do in the absence of constitutional or statutory provisions replacing the common law. Only in a few narrow limited areas, like maritime law, has the Constitution expressly authorized the continuation of English common law at the federal level (meaning that in those areas federal courts can continue to make law as they see fit, subject to the limitations of stare decisis).",Who won Erie Railroad Co. v. Tompkins?,"{'text': [], 'answer_start': []}"
5730103fa23a5019007fcce3,"Tucson,_Arizona","Central Tucson is bicycle-friendly. To the east of the University of Arizona, Third Street is bike-only except for local traffic and passes by the historic homes of the Sam Hughes neighborhood. To the west, E. University Boulevard leads to the Fourth Avenue Shopping District. To the North, N. Mountain Avenue has a full bike-only lane for half of the 3.5 miles (5.6 km) to the Rillito River Park bike and walk multi-use path. To the south, N. Highland Avenue leads to the Barraza-Aviation Parkway bicycle path.",Where does E.University Blvd. lead to?,"{'text': ['Fourth Avenue Shopping District'], 'answer_start': [244]}"
5a545001134fea001a0e1713,Muslim_world,"Several Muslim countries like Turkey and Iran exhibit high scientific publication. Some countries have tried to encourage scientific research. In Pakistan, establishment of the Higher Education Commission in 2002, resulted in a 5-fold increase in the number of PhDs and a 10-fold increase in the number of scientific research papers in 10 years with the total number of universities increasing from 115 in 2001 to over 400 in 2012.[citation needed] Saudi Arabia has established the King Abdullah University of Science and Technology. United Arab Emirates has invested in Zayed University, United Arab Emirates University, and Masdar Institute of Science and Technology[clarification needed]",By how much has Iran increased its number of research papers?,"{'text': [], 'answer_start': []}"
5ad2afe5d7d075001a429f23,Anthropology,"Anthropology is a global discipline where humanities, social, and natural sciences are forced to confront one another. Anthropology builds upon knowledge from natural sciences, including the discoveries about the origin and evolution of Homo sapiens, human physical traits, human behavior, the variations among different groups of humans, how the evolutionary past of Homo sapiens has influenced its social organization and culture, and from social sciences, including the organization of human social and cultural relations, institutions, social conflicts, etc. Early anthropology originated in Classical Greece and Persia and studied and tried to understand observable cultural diversity. As such, anthropology has been central in the development of several new (late 20th century) interdisciplinary fields such as cognitive science, global studies, and various ethnic studies.",What builds upon knowledge from Anthropology?,"{'text': [], 'answer_start': []}"
